date,daily_kwh,interpolated_value,maxtempC,mintempC,avgtempC,humidity,sunHour,uvIndex,windspeedKmph,pressure,winddirDegree,visibility,cloudcover,HeatIndexC,WindChillC,WindGustKmph,FeelsLikeC,month,month_day,week_day,season,is_weekend,is_holiday
2022-08-18,2290.3400,2290.3400,36.0,27.0,31.0,78.625,1.0,7.0,7.625,998.875,109.375,9.375,80.5,39.5,31.5,15.125,39.5,8,18,3,3,0,0
2022-08-19,2109.7200,2109.7200,35.0,26.0,30.0,81.75,8.0,6.0,8.0,1001.25,181.375,9.75,73.875,37.125,31.25,17.625,37.125,8,19,4,3,0,0
2022-08-20,349.2700,349.2700,36.0,26.0,31.0,79.625,13.0,7.0,5.625,1001.5,215.375,9.5,65.0,38.75,31.375,13.0,38.75,8,20,5,3,1,0
2022-08-21,374.8500,374.8500,37.0,26.0,32.0,72.625,13.0,7.0,4.375,998.625,237.375,9.5,51.25,39.625,32.875,12.875,39.625,8,21,6,3,1,0
2022-08-22,1672.3800,1672.3800,37.0,27.0,32.0,67.375,13.0,8.0,6.5,999.0,149.75,9.5,37.25,39.125,32.5,14.25,39.125,8,22,0,3,0,0
2022-08-23,1187.4000,1187.4000,38.0,27.0,32.0,68.25,12.0,8.0,5.5,1002.625,264.75,9.5,46.75,39.5,33.0,13.125,39.5,8,23,1,3,0,0
2022-08-24,1591.6900,1591.6900,36.0,28.0,31.0,78.625,6.0,7.0,8.75,1003.5,187.625,9.375,75.75,40.25,32.125,21.0,40.25,8,24,2,3,0,0
2022-08-25,2040.8500,2040.8500,33.0,25.0,29.0,83.125,10.0,6.0,12.875,1003.625,69.875,9.75,65.25,34.75,29.125,27.0,34.75,8,25,3,3,0,0
2022-08-26,1948.3400,1948.3400,33.0,23.0,27.0,80.5,9.0,6.0,6.375,1004.0,137.125,9.375,74.5,31.5,27.5,15.75,31.5,8,26,4,3,0,0
2022-08-27,2905.3800,2905.3800,32.0,25.0,28.0,83.75,13.0,6.0,8.25,1002.625,101.125,9.875,60.25,33.5,28.25,19.125,33.5,8,27,5,3,1,0
2022-08-28,6548.4400,6548.4400,31.0,22.0,26.0,87.125,6.0,7.0,15.625,1002.5,66.25,9.875,73.625,29.75,25.875,28.25,29.75,8,28,6,3,1,0
2022-08-29,5262.0200,5262.0200,23.0,20.0,22.0,93.875,1.0,5.0,8.125,1008.5,71.125,8.125,97.25,23.625,22.25,16.25,23.0,8,29,0,3,0,0
2022-08-30,131.4700,131.4700,22.0,20.0,21.0,89.625,8.0,5.0,7.25,1013.25,203.375,9.0,67.125,22.5,21.25,14.25,21.5,8,30,1,3,0,0
2022-08-31,36.4400,36.4400,22.0,19.0,20.0,82.125,8.0,5.0,5.375,1014.875,179.125,10.0,69.875,21.5,20.625,10.5,21.125,8,31,2,3,0,0
2022-09-01,31.6300,31.6300,24.0,18.0,21.0,80.625,13.0,5.0,3.375,1015.125,186.25,10.0,61.25,21.625,21.0,8.0,21.375,9,1,3,4,0,0
2022-09-02,29.1200,29.1200,25.0,19.0,22.0,79.375,8.0,6.0,5.25,1014.25,135.0,9.875,68.0,22.625,21.625,9.125,22.375,9,2,4,4,0,0
2022-09-03,32.0300,32.0300,21.0,18.0,19.0,88.125,7.0,5.0,6.375,1014.25,160.375,7.5,71.5,19.375,19.375,12.5,19.375,9,3,5,4,1,0
2022-09-04,33.0600,33.0600,27.0,18.0,22.0,71.5,13.0,6.0,5.125,1013.375,189.75,10.0,43.5,22.125,21.25,8.875,21.75,9,4,6,4,1,0
2022-09-05,31.2200,31.2200,31.0,18.0,24.0,65.0,13.0,6.0,4.75,1012.125,211.875,10.0,25.125,24.25,23.25,9.0,23.875,9,5,0,4,0,0
2022-09-06,32.2500,32.2500,32.0,20.0,25.0,57.25,13.0,7.0,4.375,1012.625,224.125,10.0,21.25,25.5,24.875,9.0,25.5,9,6,1,4,0,0
2022-09-07,30.9700,30.9700,32.0,21.0,26.0,53.875,13.0,7.0,4.25,1014.625,213.625,10.0,21.375,27.0,25.375,9.0,26.625,9,7,2,4,0,0
2022-09-08,31.7200,31.7200,24.0,20.0,21.0,88.75,1.0,5.0,6.75,1018.25,155.25,9.5,83.0,22.875,21.25,10.625,21.75,9,8,3,4,0,0
2022-09-09,35.4700,35.4700,26.0,19.0,22.0,81.625,7.0,5.0,8.25,1018.125,200.625,8.0,65.875,23.0,22.125,12.125,23.0,9,9,4,4,0,0
2022-09-10,32.4400,32.4400,29.0,19.0,24.0,72.5,13.0,6.0,7.125,1015.5,197.75,10.0,37.375,24.75,23.375,10.5,24.375,9,10,5,4,1,1
2022-09-11,33.1500,33.1500,30.0,20.0,25.0,66.75,12.0,6.0,7.0,1012.25,188.25,10.0,27.125,25.625,24.625,9.75,25.625,9,11,6,4,1,0
2022-09-12,35.6600,35.6600,30.0,22.0,26.0,61.125,13.0,7.0,4.375,1009.875,185.25,10.0,31.5,26.75,25.25,7.625,26.375,9,12,0,4,0,1
2022-09-13,35.0000,35.0000,25.0,22.0,23.0,82.5,7.0,5.0,9.375,1010.25,106.5,9.75,76.5,25.875,23.625,16.375,25.875,9,13,1,4,0,0
2022-09-14,36.5000,36.5000,23.0,19.0,21.0,92.625,1.0,5.0,16.75,1011.0,32.75,8.0,100.0,22.75,21.125,26.375,21.375,9,14,2,4,0,0
2022-09-15,36.1200,36.1200,23.0,19.0,20.0,91.5,1.0,5.0,8.875,1010.625,35.625,7.5,100.0,22.0,21.5,15.625,22.0,9,15,3,4,0,0
2022-09-16,34.1300,34.1300,23.0,20.0,21.0,86.5,1.0,5.0,6.75,1007.75,43.0,10.0,92.625,22.375,21.75,9.75,22.375,9,16,4,4,0,0
2022-09-17,32.8400,32.8400,26.0,21.0,23.0,78.5,9.0,5.0,3.875,1009.125,149.875,10.0,74.25,23.375,22.5,9.875,23.375,9,17,5,4,1,0
2022-09-18,35.5300,35.5300,28.0,22.0,24.0,75.25,8.0,5.0,3.5,1008.25,261.625,10.0,77.75,26.125,24.25,8.875,25.375,9,18,6,4,1,0
2022-09-19,36.9100,36.9100,27.0,23.0,25.0,77.375,13.0,5.0,6.375,1008.375,50.75,10.0,55.75,26.625,24.75,12.25,26.625,9,19,0,4,0,0
2022-09-20,36.9700,36.9700,22.0,19.0,21.0,81.875,1.0,5.0,7.125,1013.0,121.125,7.375,82.125,23.375,21.5,15.125,22.125,9,20,1,4,0,0
2022-09-21,36.0300,36.0300,23.0,18.0,21.0,76.5,4.0,5.0,5.375,1014.0,157.125,10.0,82.125,21.75,20.625,8.25,21.375,9,21,2,4,0,0
2022-09-22,258.7500,258.7500,25.0,19.0,21.0,80.25,9.0,5.0,7.0,1015.625,165.75,8.0,75.875,21.625,20.75,8.875,21.625,9,22,3,4,0,0
2022-09-23,36.8100,36.8100,21.0,18.0,20.0,80.875,9.0,4.0,4.5,1017.5,169.5,10.0,74.125,19.75,19.75,9.5,19.75,9,23,4,4,0,0
2022-09-24,37.3400,37.3400,21.0,16.0,18.0,80.75,10.0,4.0,3.625,1017.125,253.5,9.75,66.75,18.625,18.25,6.25,18.25,9,24,5,4,1,0
2022-09-25,35.1600,35.1600,21.0,17.0,18.0,86.75,1.0,4.0,3.875,1016.625,128.5,10.0,93.375,19.75,19.0,8.0,19.75,9,25,6,4,1,0
2022-09-26,35.0000,35.0000,22.0,17.0,19.0,80.125,1.0,5.0,4.5,1015.5,180.875,10.0,81.0,20.0,19.25,6.75,19.625,9,26,0,4,0,0
2022-09-27,36.3800,36.3800,21.0,18.0,19.0,89.125,5.0,4.0,3.5,1014.625,210.875,9.0,73.5,20.375,19.625,8.625,20.0,9,27,1,4,0,0
2022-09-28,35.8700,35.8700,25.0,18.0,20.0,77.125,12.0,5.0,6.5,1014.875,187.75,10.0,51.75,21.0,20.25,10.25,21.0,9,28,2,4,0,0
2022-09-29,553.1300,553.1300,26.0,17.0,21.0,71.0,12.0,6.0,4.75,1012.25,160.5,10.0,41.5,22.25,21.375,8.75,22.25,9,29,3,4,0,0
2022-09-30,559.0900,559.0900,24.0,20.0,22.0,69.75,1.0,6.0,4.25,1010.375,111.0,10.0,85.875,23.5,22.0,7.5,22.75,9,30,4,4,0,0
2022-10-01,1367.6900,1367.6900,26.0,20.0,22.0,77.0,8.0,5.0,6.125,1008.125,98.625,10.0,77.75,23.0,22.125,9.625,23.0,10,1,5,4,1,1
2022-10-02,1499.1600,1499.1600,29.0,21.0,24.0,70.625,7.0,5.0,4.125,1006.625,115.875,10.0,69.0,26.25,24.375,7.375,25.125,10,2,6,4,1,1
2022-10-03,2273.3400,2273.3400,24.0,18.0,21.0,80.25,1.0,5.0,11.75,1011.0,34.875,9.0,88.625,22.875,21.75,18.25,22.875,10,3,0,4,0,1
2022-10-04,1230.8700,1230.8700,20.0,16.0,18.0,82.375,1.0,4.0,4.625,1017.75,230.875,8.0,91.25,20.25,19.5,12.75,19.5,10,4,1,4,0,1
2022-10-05,865.8800,865.8800,19.0,16.0,17.0,83.875,1.0,4.0,7.375,1016.25,148.0,8.0,97.375,17.25,17.25,14.625,17.25,10,5,2,4,0,1
2022-10-06,31.4700,31.4700,17.0,14.0,15.0,88.125,1.0,4.0,6.5,1020.5,217.125,6.0,93.75,15.5,15.375,9.5,15.375,10,6,3,4,0,1
2022-10-07,31.0600,31.0600,18.0,14.0,16.0,80.625,1.0,4.0,6.5,1021.25,182.5,10.0,83.125,15.5,15.625,9.375,15.625,10,7,4,4,0,1
2022-10-08,30.3500,30.3500,17.0,14.0,15.0,85.25,1.0,3.0,4.125,1021.75,152.625,10.0,92.625,15.0,15.0,9.75,15.0,10,8,5,4,1,0
2022-10-09,30.8400,30.8400,19.0,14.0,16.0,73.875,8.0,4.0,7.375,1028.75,226.25,10.0,77.75,15.875,16.0,14.625,16.0,10,9,6,4,1,0
2022-10-10,28.6600,28.6600,17.0,12.0,15.0,67.75,5.0,4.0,8.375,1027.25,194.75,10.0,72.0,14.375,13.875,12.25,13.875,10,10,0,4,0,0
2022-10-11,26.9000,26.9000,19.0,12.0,15.0,64.125,5.0,5.0,4.0,1022.25,116.125,10.0,65.875,15.25,15.25,8.875,15.25,10,11,1,4,0,0
2022-10-12,27.3200,27.3200,17.0,15.0,16.0,72.75,6.0,4.0,4.625,1020.375,65.875,10.0,83.875,16.0,16.0,7.75,16.0,10,12,2,4,0,0
2022-10-13,30.0000,30.0000,17.0,15.0,16.0,77.5,5.0,4.0,3.25,1022.25,299.75,10.0,80.125,16.125,16.125,6.5,16.125,10,13,3,4,0,0
2022-10-14,31.2100,31.2100,19.0,15.0,17.0,72.875,11.0,5.0,5.375,1022.0,204.25,10.0,44.0,16.75,16.75,10.25,16.75,10,14,4,4,0,0
2022-10-15,34.7200,34.7200,21.0,15.0,18.0,64.0,11.0,5.0,4.25,1022.125,141.375,10.0,17.875,18.125,17.875,8.75,17.875,10,15,5,4,1,0
2022-10-16,208.4700,208.4700,25.0,15.0,19.0,58.5,11.0,5.0,5.0,1023.375,167.5,10.0,22.75,20.0,19.375,10.0,20.0,10,16,6,4,1,0
2022-10-17,31.2800,31.2800,27.0,16.0,20.0,53.625,11.0,6.0,6.0,1023.375,180.375,10.0,26.25,20.625,20.375,10.75,20.625,10,17,0,4,0,0
2022-10-18,29.7500,29.7500,25.0,16.0,20.0,55.375,8.0,5.0,3.75,1021.25,116.25,10.0,42.5,20.125,19.375,8.0,20.125,10,18,1,4,0,0
2022-10-19,42.8400,42.8400,21.0,17.0,19.0,62.75,9.0,4.0,4.125,1017.5,141.5,10.0,52.5,19.125,18.75,11.875,18.75,10,19,2,4,0,0
2022-10-20,29.4700,29.4700,24.0,18.0,20.0,51.375,10.0,5.0,8.5,1015.5,27.25,10.0,69.25,21.125,20.625,14.625,20.875,10,20,3,4,0,0
2022-10-21,29.4400,29.4400,27.0,18.0,21.0,42.75,11.0,5.0,4.5,1019.625,156.125,10.0,26.875,21.25,21.0,9.25,21.25,10,21,4,4,0,0
2022-10-22,31.4400,31.4400,27.0,18.0,22.0,44.625,11.0,6.0,5.0,1020.875,140.125,10.0,27.0,21.75,21.5,9.125,21.75,10,22,5,4,1,0
2022-10-23,247.9100,247.9100,26.0,18.0,21.0,50.125,9.0,6.0,5.25,1019.5,127.25,10.0,38.625,21.875,21.5,8.875,21.875,10,23,6,4,1,0
2022-10-24,299.1400,299.1400,21.0,18.0,19.0,60.625,9.0,4.0,5.875,1018.125,60.75,10.0,72.125,19.375,19.375,12.0,19.375,10,24,0,4,0,0
2022-10-25,299.1400,299.1400,18.0,15.0,16.0,84.0,1.0,4.0,7.375,1017.75,67.0,8.0,100.0,16.375,16.375,13.625,16.375,10,25,1,4,0,0
2022-10-26,30.5000,30.5000,21.0,15.0,17.0,75.375,6.0,4.0,5.375,1018.375,110.375,10.0,80.25,17.125,17.125,8.0,17.125,10,26,2,4,0,0
2022-10-27,31.1900,31.1900,18.0,15.0,17.0,81.375,1.0,4.0,4.0,1019.375,170.0,9.0,96.125,16.875,16.875,8.5,16.875,10,27,3,4,0,0
2022-10-28,78.3400,78.3400,15.0,14.0,15.0,88.5,1.0,3.0,11.375,1020.75,32.375,7.0,100.0,15.0,14.375,18.25,14.375,10,28,4,4,0,0
2022-10-29,34.0600,34.0600,15.0,14.0,14.0,87.875,1.0,3.0,9.5,1021.125,34.75,6.0,100.0,14.5,14.0,14.5,14.0,10,29,5,4,1,0
2022-10-30,34.9700,34.9700,21.0,14.0,17.0,72.875,11.0,4.0,4.125,1021.75,140.375,10.0,71.5,16.875,17.0,6.875,17.0,10,30,6,4,1,0
2022-10-31,35.8400,35.8400,23.0,16.0,19.0,71.5,7.0,4.0,5.375,1022.75,169.125,10.0,62.0,19.0,18.75,8.375,19.0,10,31,0,4,0,0
2022-11-01,36.2500,36.2500,23.0,15.0,19.0,68.5,6.0,5.0,5.875,1018.375,207.375,10.0,44.75,18.625,18.25,10.125,18.5,11,1,1,4,0,0
2022-11-02,34.1600,34.1600,19.0,17.0,18.0,69.75,1.0,5.0,6.625,1015.5,32.125,10.0,80.75,17.875,17.875,13.375,17.875,11,2,2,4,0,0
2022-11-03,33.9700,33.9700,19.0,17.0,18.0,71.0,9.0,5.0,7.375,1018.5,269.625,10.0,75.25,17.875,17.875,14.375,17.875,11,3,3,4,0,0
2022-11-04,33.6500,33.6500,17.0,15.0,16.0,82.25,1.0,4.0,6.0,1022.625,124.875,8.0,96.625,15.625,15.625,8.875,15.625,11,4,4,4,0,0
2022-11-05,34.8500,34.8500,20.0,14.0,17.0,73.5,11.0,5.0,4.125,1021.625,98.375,10.0,59.75,16.5,16.5,6.375,16.5,11,5,5,4,1,0
2022-11-06,33.3700,33.3700,21.0,16.0,18.0,70.5,9.0,5.0,4.0,1018.0,120.375,10.0,54.0,17.625,17.25,8.0,17.25,11,6,6,4,1,0
2022-11-07,33.4100,33.4100,18.0,16.0,17.0,75.625,1.0,4.0,3.5,1016.875,86.625,10.0,95.125,17.125,17.125,9.125,17.125,11,7,0,4,0,0
2022-11-08,33.0900,33.0900,21.0,16.0,18.0,70.625,11.0,5.0,4.25,1016.375,157.625,10.0,53.125,17.625,17.625,6.625,17.625,11,8,1,4,0,0
2022-11-09,33.4400,33.4400,21.0,17.0,18.0,71.25,4.0,4.0,4.5,1015.75,131.75,10.0,80.375,17.875,17.875,7.875,17.875,11,9,2,4,0,0
2022-11-10,33.0900,33.0900,21.0,17.0,19.0,75.375,8.0,4.0,4.875,1014.125,46.875,10.0,59.75,18.375,18.0,7.75,18.0,11,10,3,4,0,0
2022-11-11,33.6600,33.6600,20.0,16.0,18.0,80.375,7.0,4.0,6.875,1013.5,44.375,10.0,71.625,18.0,18.0,12.5,18.0,11,11,4,4,0,0
2022-11-12,39.0000,39.0000,15.0,13.0,14.0,62.375,1.0,3.0,9.875,1020.0,161.0,10.0,92.5,14.0,13.375,16.75,13.375,11,12,5,4,1,0
2022-11-13,30.2500,30.2500,14.0,12.0,13.0,68.0,1.0,3.0,4.5,1021.875,169.125,10.0,91.625,12.875,12.75,11.25,12.75,11,13,6,4,1,0
2022-11-14,24.7000,24.7000,15.0,10.0,13.0,74.375,10.0,3.0,6.125,1022.625,245.375,10.0,57.5,12.625,12.5,9.0,12.5,11,14,0,4,0,0
2022-11-15,24.7000,24.7000,14.0,11.0,13.0,71.625,3.0,3.0,4.375,1019.375,102.5,10.0,77.375,12.25,12.125,9.0,12.125,11,15,1,4,0,0
2022-11-16,28.4400,28.4400,18.0,12.0,15.0,61.75,9.0,3.0,4.875,1017.625,244.625,10.0,51.25,14.75,14.75,8.375,14.75,11,16,2,4,0,0
2022-11-17,30.4100,30.4100,17.0,12.0,15.0,58.75,7.0,4.0,4.375,1014.875,169.125,10.0,39.5,14.375,14.5,9.125,14.5,11,17,3,4,0,0
2022-11-18,32.9700,32.9700,18.0,14.0,16.0,66.75,8.0,4.0,5.75,1018.25,176.125,10.0,69.5,15.5,15.25,9.75,15.25,11,18,4,4,0,0
2022-11-19,31.0000,31.0000,21.0,12.0,16.0,59.0,11.0,5.0,4.25,1019.125,207.5,10.0,30.625,15.375,15.375,7.5,15.375,11,19,5,4,1,0
2022-11-20,30.6200,30.6200,18.0,14.0,16.0,64.875,11.0,5.0,5.75,1013.875,81.75,10.0,55.625,15.0,15.25,10.0,15.25,11,20,6,4,1,0
2022-11-21,31.0600,31.0600,20.0,14.0,17.0,57.625,11.0,4.0,7.625,1014.25,154.625,10.0,51.5,16.625,16.625,13.625,16.625,11,21,0,4,0,0
2022-11-22,30.7900,30.7900,20.0,12.0,16.0,51.625,11.0,5.0,5.375,1018.625,87.75,10.0,34.875,15.125,15.0,11.125,15.0,11,22,1,4,0,0
2022-11-23,29.6500,29.6500,17.0,14.0,15.0,55.75,7.0,4.0,3.75,1017.875,107.0,10.0,68.125,15.375,15.5,8.875,15.5,11,23,2,4,0,0
2022-11-24,29.6300,29.6300,19.0,13.0,16.0,63.0,10.0,4.0,6.0,1017.375,204.25,10.0,50.625,15.25,15.5,9.625,15.5,11,24,3,4,0,0
2022-11-25,31.8700,31.8700,20.0,14.0,17.0,65.375,9.0,5.0,4.875,1016.75,152.5,10.0,41.625,15.5,15.625,10.0,15.625,11,25,4,4,0,0
2022-11-26,35.1600,35.1600,19.0,15.0,16.0,70.75,7.0,5.0,3.625,1012.125,115.375,10.0,62.0,15.875,15.875,7.5,15.875,11,26,5,4,1,0
2022-11-27,32.5000,32.5000,18.0,13.0,15.0,77.625,7.0,4.0,4.125,1004.75,78.5,10.0,67.25,15.5,15.625,7.0,15.625,11,27,6,4,1,0
2022-11-28,31.6200,31.6200,20.0,15.0,17.0,64.5,5.0,5.0,8.0,1008.625,179.25,10.0,53.5,16.375,16.375,14.875,16.375,11,28,0,4,0,0
2022-11-29,30.9700,30.9700,15.0,9.0,12.0,40.125,4.0,4.0,10.5,1018.5,60.75,10.0,64.5,12.625,11.75,19.625,11.75,11,29,1,4,0,0
2022-11-30,22.1300,22.1300,9.0,3.0,5.0,65.0,1.0,1.0,13.625,1029.875,61.25,10.0,93.0,5.25,2.0,23.25,2.0,11,30,2,4,0,0
2022-12-01,16.9700,16.9700,7.0,3.0,5.0,63.5,9.0,1.0,9.125,1031.125,62.375,10.0,62.625,4.625,2.375,13.875,2.375,12,1,3,1,0,0
2022-12-02,38.3700,38.3700,7.0,2.0,4.0,72.375,1.0,2.0,5.75,1025.5,115.25,10.0,88.75,4.0,2.75,9.875,2.75,12,2,4,1,0,0
2022-12-03,82.0000,82.0000,8.0,4.0,6.0,63.75,6.0,2.0,6.75,1023.625,75.125,10.0,71.875,5.375,4.125,12.875,4.125,12,3,5,1,1,0
2022-12-04,78.5300,78.5300,10.0,6.0,8.0,66.125,1.0,3.0,5.75,1027.25,115.625,10.0,87.625,7.875,7.25,10.375,7.25,12,4,6,1,1,0
2022-12-05,86.2200,86.2200,11.0,5.0,8.0,70.25,3.0,3.0,5.375,1028.75,140.375,10.0,59.375,7.375,6.75,10.25,6.75,12,5,0,1,0,0
2022-12-06,46.2500,46.2500,9.0,7.0,7.0,68.25,1.0,2.0,7.125,1023.875,72.0,10.0,99.375,7.625,6.25,11.0,6.25,12,6,1,1,0,0
2022-12-07,103.5900,103.5900,11.0,6.0,9.0,61.25,7.0,2.0,3.75,1023.375,223.875,10.0,69.125,8.25,8.0,6.75,8.0,12,7,2,1,0,0
2022-12-08,89.4700,89.4700,13.0,8.0,10.0,54.375,11.0,3.0,6.25,1023.0,229.5,10.0,46.0,10.375,9.75,9.75,9.75,12,8,3,1,0,0
2022-12-09,81.8500,81.8500,13.0,9.0,10.0,64.5,4.0,4.0,4.625,1021.875,245.5,10.0,75.125,10.375,10.125,10.125,10.125,12,9,4,1,0,0
2022-12-10,83.1200,83.1200,15.0,9.0,11.0,61.0,1.0,4.0,5.0,1021.5,221.625,10.0,93.375,11.0,10.75,9.375,10.75,12,10,5,1,1,0
2022-12-11,79.5000,79.5000,11.0,9.0,10.0,70.875,1.0,2.0,9.375,1022.125,68.75,10.0,99.875,10.125,8.875,13.625,8.875,12,11,6,1,1,0
2022-12-12,77.8500,77.8500,12.0,7.0,9.0,52.25,9.0,2.0,7.875,1026.25,132.875,10.0,70.875,9.125,8.25,12.625,8.25,12,12,0,1,0,0
2022-12-13,70.2800,70.2800,10.0,7.0,9.0,54.0,4.0,2.0,6.625,1026.375,94.875,10.0,71.125,8.75,8.125,9.375,8.125,12,13,1,1,0,0
2022-12-14,69.0300,69.0300,11.0,6.0,9.0,63.75,11.0,2.0,7.125,1026.125,182.0,10.0,50.5,9.0,8.0,9.875,8.0,12,14,2,1,0,0
2022-12-15,72.7500,72.7500,10.0,8.0,9.0,74.625,2.0,2.0,6.0,1020.75,142.5,10.0,78.375,8.625,7.875,9.25,7.875,12,15,3,1,0,0
2022-12-16,79.0600,79.0600,10.0,7.0,8.0,53.375,5.0,3.0,10.5,1028.125,176.25,10.0,66.875,8.25,6.875,18.75,6.875,12,16,4,1,0,0
2022-12-17,73.5900,73.5900,9.0,3.0,6.0,25.375,11.0,3.0,9.375,1039.75,110.375,10.0,22.125,6.125,4.0,16.125,4.0,12,17,5,1,1,0
2022-12-18,64.1600,64.1600,11.0,2.0,6.0,33.125,11.0,3.0,4.875,1031.375,169.75,10.0,20.25,5.0,4.375,8.5,4.375,12,18,6,1,1,0
2022-12-19,64.1300,64.1300,9.0,3.0,6.0,42.875,11.0,3.0,4.75,1022.5,109.875,10.0,20.625,5.5,4.75,10.125,4.75,12,19,0,1,0,0
2022-12-20,64.2100,64.2100,13.0,5.0,8.0,40.75,11.0,3.0,5.0,1023.625,187.75,10.0,30.75,7.5,6.75,10.375,6.75,12,20,1,1,0,0
2022-12-21,64.5000,64.5000,14.0,4.0,8.0,49.875,11.0,3.0,4.75,1023.0,136.625,10.0,4.0,6.0,5.5,8.625,5.5,12,21,2,1,0,0
2022-12-22,64.2500,64.2500,14.0,4.0,8.0,53.125,11.0,3.0,3.75,1021.0,47.125,10.0,13.375,7.625,7.25,7.75,7.25,12,22,3,1,0,0
2022-12-23,66.6900,66.6900,13.0,4.0,9.0,50.125,11.0,3.0,3.75,1021.625,188.0,10.0,18.0,7.0,6.875,6.625,6.875,12,23,4,1,0,0
2022-12-24,67.3100,67.3100,14.0,6.0,9.0,57.75,11.0,3.0,4.0,1021.5,106.375,10.0,32.25,7.75,7.625,6.25,7.625,12,24,5,1,1,0
2022-12-25,65.6300,65.6300,9.0,5.0,7.0,74.875,1.0,2.0,13.625,1023.375,74.375,6.0,98.375,7.5,5.5,21.25,5.5,12,25,6,1,1,0
2022-12-26,66.5000,66.5000,11.0,3.0,7.0,63.75,11.0,2.0,6.0,1026.375,204.5,10.0,26.5,6.25,5.125,11.0,5.125,12,26,0,1,0,0
2022-12-27,65.5000,65.5000,11.0,6.0,8.0,56.0,10.0,3.0,6.75,1028.125,135.875,10.0,60.5,6.875,5.75,14.0,5.75,12,27,1,1,0,0
2022-12-28,63.7200,63.7200,11.0,4.0,7.0,53.125,8.0,2.0,4.75,1029.75,66.625,10.0,69.125,6.625,5.875,9.0,5.875,12,28,2,1,0,0
2022-12-29,67.2800,67.2800,10.0,5.0,7.0,66.0,7.0,2.0,3.75,1030.875,80.375,10.0,60.75,6.5,6.25,7.75,6.25,12,29,3,1,0,0
2022-12-30,69.8100,69.8100,9.0,5.0,7.0,64.0,4.0,2.0,3.75,1030.875,200.25,10.0,75.375,6.75,6.125,9.625,6.125,12,30,4,1,0,0
2022-12-31,69.7200,69.7200,10.0,5.0,7.0,60.25,10.0,2.0,4.0,1030.5,210.75,10.0,58.375,7.0,6.5,7.75,6.5,12,31,5,1,1,0
2023-01-01,69.8100,69.8100,12.0,4.0,7.0,64.0,7.0,3.0,4.5,1029.25,134.375,10.0,52.75,6.875,6.375,8.75,6.375,1,1,6,1,1,1
2023-01-02,68.7800,68.7800,12.0,5.0,8.0,65.625,10.0,3.0,4.75,1030.875,169.5,10.0,57.5,7.875,7.5,8.125,7.5,1,2,0,1,0,1
2023-01-03,68.1300,68.1300,11.0,6.0,8.0,59.625,8.0,3.0,4.25,1028.25,173.0,10.0,57.25,7.75,7.375,6.5,7.375,1,3,1,1,0,0
2023-01-04,66.6900,66.6900,10.0,7.0,8.0,72.375,3.0,2.0,8.125,1026.375,173.875,8.0,83.25,7.875,6.25,10.75,6.25,1,4,2,1,0,0
2023-01-05,77.4000,77.4000,15.0,5.0,9.0,65.625,10.0,3.0,4.625,1029.375,231.0,10.0,20.375,8.375,8.125,8.0,8.125,1,5,3,1,0,0
2023-01-06,68.9100,68.9100,17.0,6.0,11.0,58.75,10.0,4.0,7.125,1032.0,200.25,10.0,10.0,10.125,9.25,11.875,9.25,1,6,4,1,0,0
2023-01-07,74.2500,74.2500,14.0,7.0,10.0,64.375,10.0,4.0,3.625,1023.75,138.75,10.0,6.75,9.75,9.75,6.125,9.75,1,7,5,1,1,0
2023-01-08,69.4700,69.4700,14.0,7.0,10.0,63.0,6.0,4.0,3.75,1020.875,83.5,10.0,31.0,9.875,9.875,7.375,9.875,1,8,6,1,1,0
2023-01-09,70.1200,70.1200,15.0,8.0,11.0,60.25,10.0,4.0,3.625,1022.875,186.5,10.0,18.125,9.625,9.875,7.5,9.875,1,9,0,1,0,0
2023-01-10,68.7800,68.7800,15.0,7.0,11.0,60.5,10.0,4.0,5.0,1020.75,137.375,10.0,30.625,10.5,10.375,9.375,10.375,1,10,1,1,0,0
2023-01-11,70.1600,70.1600,13.0,7.0,10.0,65.75,8.0,3.0,4.0,1014.125,54.375,10.0,47.5,9.5,9.5,8.25,9.5,1,11,2,1,0,0
2023-01-12,68.0300,68.0300,15.0,8.0,11.0,62.25,10.0,4.0,3.25,1008.375,104.875,10.0,26.5,10.75,10.875,6.625,10.875,1,12,3,1,0,0
2023-01-13,67.7500,67.7500,15.0,8.0,11.0,67.25,5.0,4.0,7.875,1009.5,142.125,10.0,57.875,10.625,9.75,16.25,9.75,1,13,4,1,0,0
2023-01-14,66.7800,66.7800,8.0,3.0,5.0,78.5,1.0,1.0,6.0,1022.625,129.375,7.625,96.75,5.125,3.875,12.25,3.875,1,14,5,1,1,0
2023-01-15,54.7500,54.7500,5.0,1.0,3.0,71.0,1.0,1.0,5.0,1031.0,231.625,8.75,80.125,3.125,2.25,12.5,2.25,1,15,6,1,1,0
2023-01-16,52.3800,52.3800,7.0,-1.0,3.0,62.125,8.0,2.0,4.375,1029.375,140.375,10.0,45.75,2.875,2.0,9.875,2.0,1,16,0,1,0,0
2023-01-17,59.3400,59.3400,9.0,-0.0,4.0,48.5,10.0,2.0,4.875,1030.75,122.5,10.0,20.0,3.75,3.0,10.625,3.0,1,17,1,1,0,0
